Datetime,Open,High,Low,Close,Volume
2015-01-01,6566.10009765625,6607.89990234375,6328.60009765625,6419.7998046875,2553237900
2015-01-08,6419.7998046875,6580.7998046875,6353.7001953125,6388.5,3868371600
2015-01-15,6388.5,6728.0,6298.2001953125,6728.0,3848299700
2015-01-22,6728.0,6865.0,6726.2001953125,6825.89990234375,3870812500
2015-01-29,6825.89990234375,6886.2998046875,6732.0,6860.0,3934983100
2015-02-05,6860.0,6886.2001953125,6778.0,6818.2001953125,3396815500
2015-02-12,6818.2001953125,6921.2998046875,6817.2001953125,6898.10009765625,3251034700
2015-02-19,6898.10009765625,6958.89990234375,6858.7001953125,6935.39990234375,3615938900
2015-02-26,6935.39990234375,6974.2998046875,6862.89990234375,6919.2001953125,3967751300
2015-03-05,6919.2001953125,6968.60009765625,6693.7998046875,6721.5,3851729800
2015-03-12,6721.5,6945.2001953125,6713.5,6945.2001953125,3771975700
2015-03-19,6945.2001953125,7065.10009765625,6929.7001953125,6991.0,4250645500
2015-03-26,6991.0,6991.0,6765.10009765625,6809.5,4013427400
2015-04-02,6809.5,7012.10009765625,6801.2998046875,6937.39990234375,2145523100
2015-04-09,6937.39990234375,7111.7001953125,6937.39990234375,7096.7998046875,3485682200
2015-04-16,7096.7998046875,7119.39990234375,6979.2998046875,7028.2001953125,3552242700
2015-04-23,7028.2001953125,7122.7001953125,6945.60009765625,6946.2998046875,3754794200
2015-04-30,6946.2998046875,7053.2001953125,6906.2001953125,6933.7001953125,3648128000
2015-05-07,6933.7001953125,7083.7001953125,6810.10009765625,6949.60009765625,4758884700
2015-05-14,6949.60009765625,7018.7001953125,6884.60009765625,7007.2998046875,3524717800
2015-05-21,7007.2998046875,7061.7001953125,6930.2998046875,7033.2998046875,2508828000
2015-05-28,7033.2998046875,7069.89990234375,6872.10009765625,6950.5,4044740200
2015-06-04,6950.5,6950.5,6734.2001953125,6830.2998046875,3577994800
2015-06-11,6830.2998046875,6870.2001953125,6656.89990234375,6680.60009765625,3231579200
2015-06-18,6680.60009765625,6873.39990234375,6625.2001953125,6844.7998046875,4044451600
2015-06-25,6844.7998046875,6869.0,6521.0,6608.60009765625,3687195800
2015-07-02,6608.60009765625,6647.7001953125,6430.39990234375,6490.7001953125,3330933800
2015-07-09,6490.7001953125,6775.89990234375,6490.7001953125,6753.7998046875,3252434400
2015-07-16,6753.7998046875,6813.39990234375,6653.39990234375,6667.2998046875,2840985600
2015-07-23,6667.2998046875,6711.5,6495.7001953125,6631.0,3484680600
2015-07-30,6631.0,6764.7998046875,6631.0,6752.39990234375,4663095900
2015-08-06,6752.39990234375,6763.2998046875,6536.39990234375,6571.2001953125,3865804900
2015-08-13,6571.2001953125,6634.7001953125,6403.5,6403.5,2955586300
2015-08-20,6403.5,6408.60009765625,5768.2001953125,5979.2001953125,5520932000
2015-08-27,5979.2001953125,6247.89990234375,5979.2001953125,6083.2998046875,3667207600
2015-09-03,6083.2998046875,6284.2001953125,6040.5,6229.0,3342498300
2015-09-10,6229.0,6244.89990234375,6019.89990234375,6229.2001953125,3458339500
2015-09-17,6229.2001953125,6239.89990234375,5933.2001953125,6032.2001953125,4709914500
2015-09-24,6032.2001953125,6120.7001953125,5877.10009765625,6061.60009765625,4692369500
2015-10-01,6061.60009765625,6396.2998046875,6051.60009765625,6336.39990234375,4295949600
