Datetime,Open,High,Low,Close,Volume
2024-04-02 20:00:00+00:00,283.9200134277344,284.8099975585937,282.885009765625,283.1300048828125,0
2024-04-03 00:00:00+00:00,283.1199951171875,283.25,281.3999938964844,282.0799865722656,187352
2024-04-03 04:00:00+00:00,282.07000732421875,282.70001220703125,281.2300109863281,282.3099975585937,339342
2024-04-03 20:00:00+00:00,282.44000244140625,284.1700134277344,282.07000732421875,282.8800048828125,0
2024-04-04 00:00:00+00:00,282.8800048828125,283.6400146484375,282.42999267578125,282.8900146484375,87733
2024-04-04 04:00:00+00:00,282.8949890136719,283.0199890136719,282.0,282.0,93077
2024-04-04 20:00:00+00:00,279.9200134277344,281.5899963378906,279.0,280.92999267578125,48607
2024-04-05 00:00:00+00:00,280.95001220703125,281.6000061035156,278.75,279.69000244140625,111920
2024-04-05 04:00:00+00:00,279.69000244140625,280.1499938964844,279.0,280.04998779296875,209845
2024-04-08 00:00:00+00:00,280.9100036621094,282.8500061035156,280.75,281.3099975585937,74467
2024-04-08 04:00:00+00:00,281.3099975585937,281.4599914550781,280.75,281.4599914550781,229424
2024-04-09 00:00:00+00:00,282.79998779296875,282.8699951171875,279.4100036621094,279.9800109863281,72225
2024-04-09 04:00:00+00:00,279.9800109863281,281.010009765625,279.8099975585937,280.0799865722656,228949
2024-04-10 00:00:00+00:00,280.6199951171875,284.489990234375,280.29998779296875,283.6099853515625,83590
2024-04-10 04:00:00+00:00,283.614990234375,284.1300048828125,283.2300109863281,283.3699951171875,250686
2024-04-11 00:00:00+00:00,280.0400085449219,281.6000061035156,279.9599914550781,281.1600036621094,97982
2024-04-11 04:00:00+00:00,281.17999267578125,281.17999267578125,280.0599975585937,280.3999938964844,75758
2024-04-12 00:00:00+00:00,279.9800109863281,282.75,279.9599914550781,282.4949951171875,202101
2024-04-12 04:00:00+00:00,282.4949951171875,283.3599853515625,281.6400146484375,281.70001220703125,311617
2024-04-15 00:00:00+00:00,279.9599914550781,281.239990234375,279.1300048828125,279.9349975585937,145324
2024-04-15 04:00:00+00:00,279.9349975585937,280.0150146484375,278.54998779296875,278.54998779296875,271337
2024-04-16 00:00:00+00:00,276.1600036621094,277.0,272.8699951171875,273.9849853515625,217729
2024-04-16 04:00:00+00:00,274.010009765625,274.70001220703125,273.1300048828125,274.70001220703125,92272
2024-04-17 00:00:00+00:00,275.010009765625,276.3099975585937,273.79998779296875,273.82000732421875,144021
2024-04-17 04:00:00+00:00,273.82000732421875,274.1700134277344,272.6199951171875,272.6199951171875,79985
2024-04-18 00:00:00+00:00,270.1300048828125,272.885009765625,270.010009765625,271.7099914550781,700196
2024-04-18 04:00:00+00:00,271.7099914550781,272.0,271.1700134277344,271.3999938964844,116874
2024-04-19 00:00:00+00:00,270.010009765625,270.6499938964844,265.1400146484375,268.1400146484375,536302
2024-04-19 04:00:00+00:00,268.1400146484375,269.5299987792969,268.114990234375,269.489990234375,342790
2024-04-22 00:00:00+00:00,272.75,275.94000244140625,272.75,274.8500061035156,99455
